sentence,predicted,truth
hope the perp is dead,0,1
"Sore loser, and slinging mud WOW!!!!!!!",0,1
"Hey ms.amylou, you are rude, you call names, you are mean spirited much of the time, as are most Trump supporters.  I haven't seen you telling your nasty buddies to stop their nasty little jabs.  You can start with Nick Travis and waveamaker. 99.9%of the comments I review on here are ""mean spirited"" remarks by Trump supporters so don't presume to lecture me.  Got it?",0,1
"Wow, you're way more of a psycho than I imagined.",0,1
"Right?  
I just cannot get over the fact that these men don't seem to understand how incredibly foolish they look.",0,1
I've discovered that it's censorship by Old Soul ...and all this time he sat quietly and allowed JJP and Gary Crum take his beatings for him ...coward your name is Old Soul,0,1
"Negative Negative Negative. That is you Mr. Paul Jenkins. The Democrats watched and listened to the party of no for the last eight years and now you expect politeness from the Democrats after a racists, sexists, super creepy person is elected to be our next president. Don't think so. We just elected a man proud to be a pussygrabber. You go right ahead and defend this disgusting human being. Feel great about yourself! Sleep tight.",0,1
"Hey, if this finally gets republicans off of their asses to propose their own solution to skyrocketing health costs and millions of uninsured Americans, then I say more power to them.  Let's see them do their stuff.",0,1
"First, can you drop the ""Uncle Phil"" please... I know clowns like you aren't very creative, but that horse has been beaten dead long ago. Second, Phil Knight never offered anyone 10 million. That came from a ""reporter"" who said Knight is ""reportedly"" willing to pony up for the right coach. Of course we wouldn't expect an angry misinformed hack to actually research something or state facts, now would we. I'm thinking you probably also believed  ""reports"" by CNN or MSNBC suggesting Hillary was up 15 points before the election.  Read the sign...Stupid...Stupid.",0,1
"How much exactly was spent trying to cram the last 5 bonds down our throats? Enough to build a new school? One wonders. I got a C in math, but I did figure out, if my SSI goes up $3 a year, and property tax goes up $300 even WITHOUT another fat school bond being passed, that can't end well for me. Thank you, county, for offering to not take my house until after I die, but I'll work something else out. Like getting Obamas' minions out of county& city positions, and of course, the school board. You people are  worse than useless. Teaching children to hate America, and labeling anyone who objects as racist & worse. Supporting Hillary's One World plan while sucking up a huge, phat paycheck. Enough of your malarkey, and enough of you all. Pack up and go, all of you. Recall them all. One world, my ass.",0,1
"The folks who voted for Trump would not be violently protesting if that is what you seem to be projecting. You are right, both Clinton and Obama showed some class, Harry Reid showed the extreme side of the dem. party, and he is a shining example of what the folks have had enough of. Do you still just not get it? Are you and others here so indoctrinated you just cannot see the truth? What a sad and violent party the dems. are. Throwing temper tantrums when you don't get your way. You on the left who will not condemn the violence are indeed a part of the problem even if you are  not actively participating. You folks do realize, or maybe not because some on the left just don't seem able to think critically but those idiots destroying property, those idiots hurting innocent folks, they are doing even more harm to your party.",0,1
schatz is a liberal go along guy  pretty useless,0,1
"Seriously, do yourself a favor. Posting comments devoid of facts and substance makes you look foolish. You really don't know anything about climate change or alternative fuels. You don't have the faintest idea of the research being done in these fields. You are the prototypical Trump supporter, who claims to be the ""greatest"" and the ""most talented"" at anything and everything, but is actually, in reality (which is what matters most) you are anything but the greatest or the most talented. It's classic narcissistic personality disorder; it's not surprising that you support Trump. You believe yourself to be the best and you think that's all it takes, saying you're the best, but not proving it by actual work or credentials. So of course you believe no one can be smarter or more talented than you... until of course you go out into the real world and see how it truly is, and not what exists in your fantasized version of it. I almost feel sorry for you... almost.",0,1
"This is ugly folks, because the message the Trump campaign brought to this country was that it's going to be ok to be a racist, zenophobic misogynist. The rallies were full of people saying the most racist and hateful things, and talking about committing violent acts upon those who disagreed.
Just want you right wingers to know that I'm one of those boot-stomping, physical Lefties. I've been in political riots in Europe and know my way around, and there's many more of us. Accost me on the street and see how quickly I will take your dumb redneck butt down. Don't be flying that nasty traitor's rag either, It will get ripped up faster than you can say 'I'm a racist Trump supporter'. Spoiling for a fight.",0,1
"And so you reveal yourself to be not only a sore loser, but an antisocial winner as well.",0,1
"BWAHAHAHAHAHA!!! tRump DUPED ALL YOU RIGHT WING EXTREMISTS!!!! LOL

He lied to you and you fell for it hook, line and sinker!!!! HAHAHAHA YOU SUCKERS!!! LOL

WE ARE LAUGHING AT YOU, NOT WITH YOU.",0,1
"Oh, then why did Clinton get close to 2 million-and possibly more--votes than Trump?  Doesn't sound like a mandate to me. Sounds like a lie perpetrated by a con artistist and his thugs.",0,1
"OK, so you voted for nobody, or someone who didn't win. But my recommendation stands, dogs - be happy. Politically speaking, Democrats lost big, and you're always saying Democrats are evil. So you should be happy, not rubbing it in like a jerk. You see my point, don't you?",0,1
"Bannon is a racist and he's an antisemite. His death would be nothing to mourn over, unless you're a racist antisemite.",0,1
"Oh, I agree, but I was commenting on the horrible idea of Sarah Palin as Sec. of the Interior. She'll be out shooting the fricking buffalo!",0,1
No actually this one is more on the democrats for running a crappy canidate.  People voted against Hillary far more than they voted for Trump.,0,1
"Damned if you do, damned if you don't. This type of research will propel Alaska forward and allow us to compete with Norwegian companies which have marine product research which drives their economy. UA needs to expand its marine product research like Norway has: https://www.ntnu.edu/research/research_excellence/nobipol  

I would like to see more Alaska Sea Grant funding researching the niche uses for seaweed and marine products such as pharmaceutical delivery and natural polymer production.",0,1
"You whiny losers need to stfu.  Give the man a chance.  He needs to surround himself with all the best people like Hitler did.  After all, they are a winning team.  They won!   Paul Ryan is going after your Social Security.   Drain the swamp.  Fill it with big losers.   Sprinkle in a dash of white supremacy to keep half the people happy and half the people crapping their pants.  Slash taxes on the very weathly.  ""Reform"" Obamacare by getting everyone to subsidize those who have insurance thru work (hint: this group does not include the working class) and screw poor people.  They can get care in emergency rooms to be paid for by all.",0,1
"Why do we continue to hire such ignorant representatives to our congress? Schatz is just one more bobble-head without the ability to think for himself, same thing we see in Mazie & Hanabusa yet we still send them off to support a broken system and the Lefts push towards socialism, a goal that WILL NOT WORK IN AMERICA.  Hillary was/is a lying CROOK, Bernie is a screw-up and sell-out that was set on providing everything free for people too lazy to get jobs and provide for themselves yet he had NO clue how to pay for these free gifts other than higher taxes and failure of our economy with his bogus ideas.. Hawaii has NO imagination, just follow those that promise you the most free stuff and you elect, like sheep or is it RATS as they happily race towards the edge of the cliff...",0,1
The whole darn Apostolic Exhortation..,0,1
Get over yourself - you sound ridiculous.  Quit with the hate speeches and try to be nice to ALL people.  Nobody believes this liberal drivel anymore - the lies have been exposed for all to see.,0,1
I am really glad that you publicly agreed that Kilkenny............... is a SNAKE.    My work is done here........................,0,1
"Johnson is obviously a jackass, he thought only he & fellow repubs could fix Alaska's problems...not realizing they are Alaska's biggest problem.  Good riddance.  Nueman should work at the post office with that frickin attitude....what a douche.",0,1
"You've really drunk the racist hate kook aid haven't you? Bannon is a hate-mongering, white supremacist, anti-semite, homophobic slime ball.  While I agree that Trump followers are the same,  Don't forget that Trump did not win the popular vote, and neither, Bannin or any other of his stooges represent the decent majority of Americans.  Your post is repellant.",0,1
"This looks like a political rally for Chris Lee...maybe he wants to run for a higher office...did he get money from the Soros machine?  These people are myopic and gullible believing everything the left wing national news orgs pump out.

That Japanese/Hawaiian gentleman who said his grandparents are Japanese nationals says he fears his family may be separated...what an uninformed statement that borders on the ridiculous.  Maybe they are all there for the span musubi???

Hawaii is a donkey state since day one...so, the elephants register as donkeys just to get elected...what a sorry state of politics in Hawaii.

Well...Hawaii has a whole bunch of people, to include unions like the HAWAII state Teachers Union, that are very intelligent, but, not very smart...border line gullible morons, I would say.",0,1
"WOW Ron, What are you 'using' I would like to have some for my friends that share your moronic views.  ""historic economic recovery"" I haven't appreciated a laugh like that so much in years... We have 90+ out of work Americans that just might argues that statement....   I will admit that you are correct on ONE point.. I did not suffer - good planing, retiring from the Military and a second job left me in a good position, looking forward to even a better position soon...

I was going to 'flag' your post for your idiotic remarks about 'murderous mobs, assassinations and enticing violence' (something you seem to approve of) but they didn't have a button for ""STUPID"" so you are safe..",0,1
"""Non-PC speak""; right. Like ""campaign device"" is really right wing spin speak for ""huge lie to convince Trump supporters to vote for him.""  And ""pussy grabbing"" is  ""just locker room talk""  heard in no real locker room, ever.  How do you define hate speech? I mean, what do the words faggot and nigger and kike and wop, slit, etc mean to you?",0,1
"hipsters, white people with dreadlocks, credit card hippies, and self-entitled self-righteous over privileged idealistic white millenials. 

if i were a minority, a woman or gay, these would be the absolute last people i would want taking up my cause, or attempting to represent my interests and/or frustrations.

but alas, i am in fact the problem- a thirty-something white male- the sole cause of every injustice ever perpetrated on anyone or anything since the damn of humankind.  and i've never been so ashamed.",0,1
"Bob, I want to thank you, thank you from the bottom of my independent heart. You see, the louder you squeal, the further off the cliff you go and the more out of control stupid assed excuses you throw out, the more I smile and revel in the Great Donald Trump victory. You can piss and moan all you like about electoral vs popular (you guys said you had an electoral wall that could not be busted through so you would win anyway) You can pan the demonstrations all you want, (note, they are all in liberal cities so they are talking to themselves) and you can continue to blow all those hateful words out of your arse but realize, they aren't sticking. Yes Bob, you and your partners in lib can keep yell, cry and scream til hell freezes over....it just makes me smile all the more. 
And when it gets to be just too much, get a cupcake and go to your safe place and shelter in, yep, place.",0,1
Ahh another sore loser,0,1
"Ahh, holding people accountable for what comes out of their mouth.  His views and thoughts are there for the world to see.  
Two pigs in the same trough.",0,1
"According to the Southern Poverty Law Center, Stephen Bannon, Trump's propaganda minister, is a bona fide White Nationalist and hates Jews and Muslims. And others as well. Sounds mighty neo-Nazi-ish to me.",0,1
Tammie Wilson and Laura Reinhold are two legislators who realize the parasites will eventually kill the host.,0,1
"Thank you Mr Trump. It took an outsider to get Canada off the stupid ""climate change"" religion. It had no basis in fact or science. It was all about new ways to steal peoples money. Make it a religion and a lot of simpleton's will bow down and actually believe in it. In many religions of the past, the ""experts"" and the ""elite"" told people that they had to take their children for human sacrifices to stop droughts, earthquakes, volcanoes, the days getting shorter and a lot of other problems. Sacrificing humans to try to solve problems was about as effective as trying to reduce CO2 and just as stupid. I hope DJT cancels most of Obummer's dumb executive orders and then ""gets him out of here"". ""Get him out!""",0,1
"Before you bigots and Native trashing racists go any further with your unproven conclusions about us, consider this. It is statistically proven by research, studies, and law enforcement stats that white men are at the top of the list for child rape and child sex killings. White men also commit the most heinous crimes of any group in the country, serial killings being at the top, studies show.
In 2010, the Justice Department reported a disturbing trend where ""American child sex tourists typically are Caucasian males aged 40 or older. Such predators may be either situational or preferential child sex tourists. . . Some organizations estimate that U.S. citizens account for 25 percent of child sex tourists worldwide, and as high as 80 percent in Latin America.""",0,1
"He's a Canadian judge.....he can't vote in the US. If a judge in the US wore a Trudeau hat, no one would care. This is media driven, in my opinion. Either that, or Canadians are getting too excited about an election that isn't theirs. You should be excited that the criminal globalist lost, despite all expectations.",0,1
"Retire your fingers ""Ailina"" you troll.  Free Canada Press is an anti-catholic and anti-semetic alt right online blog run by Judi McLeod.  They are the same outlet that claimed 9/11 was an inside job perpetrated by ""the mob"" and any Latin Americans who protest tougher immigration laws are actually acting under detailed instructions from ""Swiss Jews, an Irish/Canadian manager, and a Califormia Jew"".  

http://www.sourcewatch.org/index.php/Judi_McLeod",0,1
"Unless the comparison is apt. Here's the 8chan/ thread Trump lifted his Hillary/Star of David meme from: http://archive.is/E0Dto It also features sentiments such as: ""Death to all non-whites Hail Victory"" and ""Jews are two-faced backstabbers who aren't to be trusted"" and refers to Hitler as ""Uncle Adolf"".  Recall he also retweeted this: 

https://mobile.twitter.com/realDonaldTrump/status/690562515500032000?ref_src=twsrc%5Etfw 

from @WhiteGenocideTM (which Trump STILL hasn't taken down)

And he told the Republican Jewish Coalition: “You’re not going to support me, because I don’t want your money,” he said. “You want to control your own politician.”

Cant you connect the dots ""Kalli""?? Or are pleased that a white supremacist will shortly be occupying the Oval Office?",0,1
"Lynn ...The  vulgar statements you have described weren't what he said. Who would you have a Christian vote for? Donald Trump who sees himself as the man for the middle class or Hillary Clinton the corrupt, lying thieving murderer with no class or low class?",0,1
"weirdos. The ""devil"" is controlling the world?? So WHO made the devil or ALLOWED the devil to control the world?

WHO made the earth with earthquakes and tsunamis along with asteroids, droughts etc??

WHO made animals attack with savagery and fangs, poison sacs etc?",0,1
This court approved 3rd is crap they never watch the person who the hell has time to do that?? Why don't we have the death penialty?,0,1
"Gee Tom, anyone that breaks into your house would be facing your guns huh? But when they break into my house and face my guns im a back shooter and a murderer, and guilty of such. I find it amusing how you can spin the situation to make it ok for you to defend yourself with firearms but when I do it Im a murderer. What an ignorant comment coming from a person who is crucifying another for doing the exact same thing as himself, protecting home and family. You are the true textbook definition of a hypocrite.",0,1
"Canadian PM Justin Trudeau is trolling for private investors to provide money to help improve and build infrastructure in Canada.

I guess Trudeau is a troll.",0,1
"""A ""moratorium on all Muslims entering the country"" is a legal issue insofar as ""religious freedom"" is relevant.""


It is also a moral issue.",0,1
"Since our corrupt and incompetent governments are screwing every man, woman and child in Canada up the you know what, to remain inside the law, they need to remove age restrictions around anal intercourse.",0,1
"I didn't care who won the presidency BUT  I'm amazed that people who hated Trump assume that you had to be stupid, racist, or misogynist to vote for him. It appears impossible for most of the media writers to accept that many smart people think voting for Hillary's way of doing things was no guarantee of being stronger together and was  the wrong way to save the very country she is so proud of.

Now most of Bernie's supporters find little to like about Trump but they have one thing in common with Trump supporters: They saw no improvement in their lives over the last 8 years and didn't want 4 more of anything like it. Take the uber liberal states of California/New York out of the mix and Trump wins the popular vote in a big way. And  we have the electoral college specifically to keep highly populated states from determining the future of the fractious republic. 

Garrison's mistake was drinking scotch with republicans watching football. Real republicans drink beer on Sunday.",0,1
"Conservatives would never riot or burn the flag, their little hands would get dirty. 
Tsk tsk. They let congress do the real dirty work. There are trump supporters who can't control themselves, like the creepy coward who sucker punched a woman in the face last night in a restaurant in New York because she was disappointed with the election.",0,1
"C'mon, they are ""literally insane""! Literally! What more do you need?",0,1
"There are a host of other changes this government should be looking at reversing, starting with some of the ridiculous guidelines for petty drug offences and the mandatory minimums those carry along with the stupid changes made to the pardon system making a person wait up to a decade before they can put their past behind them and once again become productive in society.

Who really cares about anal sex?  Great sense of priorities these clowns have whenever practically no one has been prosecuted for this for over 30 years.",0,1
"Oh come on, Pence is a religious nut control freak.  Yes, deliberately ignorant, hypocritical religious control freaks traditionally want to ""know everything"" except science, math, stuff like that. On the plus side, the undertaking business in teeny, tiny matchstick-sized coffins has picked up since Pence was elected.",0,1
"How interesting that ""two-spirited"", is the mixing of race and sexual orientation to create a new ficticious ""gender"". 

Silly me, I never knew people of different races had their own unique genders too.",0,1
"damn straight they both should be charged and the crazy thing is indian child welfare was notified to his abuse but the icw didnt respond to it. my two other cousins were neglected pretty bad. i just found out this stuff living on the other side of the mountains, lethal injection!! to her",0,1
Actually if you follow the timeline of when they commented compared to when the article was updated with the name you'd see that it wasn't publicly available on ADN until after they asked that question. Try to use some sort of rational thought process before getting too excited and commenting like that. Dick.,0,1
"I'll bet that gun was passed around on the black market several times, getting progressively cheaper each time it changed hands. Says crim number 5, ""Hey, I got this dope Hi-Point for a half gram of baby laxative"" Now you know why. At least they all filled out form 4473 each time it changed hands.. Oh wait, they don't do that when trading guns for coke, do they? Damn black market loophole. (P.S. I don't know that it's a Hi-Point, just guessing there's an 80% chance ;).",0,1
Section 160 should also be amended to include sexual acts with animals not involving penetration.,0,1
And I lost my arse when I partnered in a Jeffrey Dahmer cookbook.,0,1
"I've seen that video and that woman.  Frightening.  I've been watching many Third Reich videos on youtube for the last few years.  I must have sensed something bad was about to happen because despite my husband making fun of me, I couldn't stop watching.  There will never be an answer to why so many people voted away their future to a racist, misogynist tyrant.  The taunting and beatings of people have already begun.  I wonder if we'll have the Trump Elderly, because the youth sure do not like him.  Other than that the parallels are similar.  I'm afraid he'll start wars, but this time there will be no leader in the world who is strong enough and has the capability to stop him.",0,1
WTF. Monsters should never be allowed outta jail or have a bail lowered ICW should also be accountable since this child was placed in this home with a total of 9 or how many other kids were there.  I have zero nice words.,0,1
"You are CLUELESS................YOU need to QUIT smokin the  WHACKEY , aka DEVILS SALAD.   

John Kerns made a  extremely ""STUPID"" decision by having parties at his parents house, his decision probably based on alcohol use or drug use.   His decision shows NO RESPECT for his parents.  SHAME ON HIM.   

THUMBS UP FOR CHIEF KERNS, you stand for INTEGRITY, HIGH CHARACTER, HONESTY, I am proud you are our CHIEF.",0,1
Seems to me this woman has earned a special place in hell.,0,1
Wow--a WHITE criminal's photo made the paper!  All he had to do was murder five folks and shoot a cop.  Black or Native would get their face posted for jaywalking.,0,1
Kudos to cabbie for calling in this scum of the earth,0,1
"Oh please.  He called the state police what, a week after the fact, to save his own ass.  And the Register Guard prints what is not really a story so that what...just to make sure his ass really is saved?  PUH LEEZE.  The only reason this is news is because of the last name.",0,1
"But wait...we have a "" brilliant "" letter to the paper today claiming that we stupid residents dont need to hunt "" cuz we have costco"". Im not making this up. We really have people that far out in fantasy land.",0,1
...they can't even wait until after the inauguration.  I told you it wasn't about winning the presidency.  It was about feeding the Trumpkins green eyed monster.,0,1
Why does she keep coming back?  Wasn't she 1/2 of the infamous love caucus with some loser from Ketchikan.,0,1
"What makes it true Tesa Ann?
Have you seen a life through conception to college?  If not, I'd suggest you keep your naive and uneducated opinions close to your chest.",0,1
"No she lost because she is inept, corrupt and uses people to her advantage.",0,1
"The anus wasn't designed to receive an insertion, it was designed to evacuate the bowel. Anal sex is unnatural and detrimental (piles of damaged blood vessels) to those being inserted, male or female. Trudeau thinks he is a God that controls all of natures domain. In reality, he is just an anus like everyone else. That's why he should protect his own anus instead of endorsing buggery.",0,1
"Or tiny handed cowards with foul mouths, sound familiar?",0,1
Eh.  That's white folks for ya.  ALWAYS playin' the 'race-card.',0,1
"DayGlo guy?  Do you mean OUR President elect?  If so, show some respect!   Or is it that your words of healing are actual hypocritical and nothing more than repressed anger?",0,1
"The lesser of two evils won. No moral high ground for you as your candidate was a liar, cheat and accept her husband's infidelity--she was an awful role model. Talk about normalizing abnormal. Dems ran a criminal for office and lost. Go figure.",0,1
We the Trumpler resistance will fight him and his followers until you are defeated . You are scum and have no business sharing good air with decent people,0,1
"If Jeb Bush or even Ted Cruz had just beaten Hillary do you honestly think we would be here?  It isn't about politics or policy.  Donald Trump is a reprehensible weasel that crawled out of a New York City sewer and then regularly spouted horrible, divisive and ignorant things.  A good percentage of our country decided that person best represented them.  I will say it again.  When you vote for a man like Donald Trump to be the President, it says something about your character, and it's ridiculous to pretend otherwise.",0,1
"You ma'm need to go a non-regilgious school and get educated.  Then you may--but I'm not counting on it--understand that neither I nor any else is protesting because we're ""butt hurt"" (nice language; did you learn that at Sunday school?) rather, because Trump is antithetical to everything America stands for. Further, Trump is in the midst of settling yet another lawsuit--this time for defrauding old people out of their life savings, among other things--so he's hardly a law abiding or ethical citizen. And people like you put him in the White House.  Why? Because you drank the kook aid about Clinton.  Hypocrite.",0,1
"Yes, I assume many progressive Bishops and Cardinals may pave the way to Hell along with your killer abortionists.",0,1
"LOL.  OK, puzzled.  I just don't have the patience.  I also hate to give Ed Hu, or RD, or whoever it is, a platform.  I find most of what they say to be so obnoxious.....
But it's good to have a laugh, and you gave me one, so thank you.",0,1
"It's getting sidelined with crap like this that cost the Democratic Party the presidency.  Ferchrysakes, if someone doesn't want your business, deprive them of that revenue and publish their prejudice on social media.  That, and organize a  boycott.  

That and bathroom access.  UGGhhh!!  I'm hetro and I'm uncomfortable in ALL public restrooms.  Just go in a stall and shut the frickin door.  Doesn't need to be a national issue. There's so much more that IS important. Nuf said!",0,1
"Most certainly not when the material is subject to the whims of the billionaires who own it.  That is exactly what needs to end.  Ever wonder how they kept endorsing Harper but few journalists in the Globe actually supported him (with the exceptions of the antagonists they put in their on purpose, ex. Wente, Yakabuski).  It was for self serving Billionaire interests (Harper will continue to enrich us).   

The new age has/or needs to come when these guys need to be brought down to reality big time and not receive tax dollars in the corrupt system they help to propagate.  When the Trumpistas wake up we will begin eating the billionaires as the parasites they are.",0,1
"I agree with ms.amyloun on this one. The couple are clearly scum, their children are still innocent of any wrongdoing; to say otherwise is shameful. I doubt you would say the same of your grandchildren if a child of yours had commit the same horrific crimes.",0,1
"WE HAVE THREE PENALTIES ON THE PLAY, ALL BY THE RECEIVING TEAM NUMBER 7.

ILLEGAL BLOCK IN THE BACK.

ILLEGAL USE OF THE HANDS.

UNSPORTSMANLIKE CONDUCT - EXCESSIVE STUPIDITY

THE PENALTIES ARE DECLINED AND THE OREGON DUCKS LOSE WHAT MICROSCOPIC RESPECT THEY HAD LEFT.",0,1
"Wow, the Liberals just keep marching on, one  ridiculous decision after another.",0,1
"Well I see that one of my comments to you was downrated for ""incivility"" or just plain gang censorship. Good work anti first amendment people.

There is no such thing as clean coal. Cleaner coal is a possibility but even taking the entire tops off mountains to get at the coal is too expensive to compete with the vast surplus of natural gas. Market forces have made coal obsolete and I believe trump knew that when he lied to the people of Appalachia that he would bring back those jobs. Power plant owners have already made the switch to cleaner natural gas. The coal industry is a thing of the past. Clinton promised to create jobs for the unemployed miners with training programs that are the future. Trump lied and got the votes. People are so naive and gullible that they would accept the hollow promises of a man who promised they would not have to move into the future while Clinton was honestly telling them that a better future was possible in spite of coal mines closing. Reality sucks ey?",0,1
How many articles came out after Obama was elected telling him he had to disavow the radical left? Gotta love the losers telling the winner how to govern.,0,1
"May I suggest there's a bit of irony in suggesting petitioners should be fired for exercising their First Amendment right to free speech with a petition suggesting someone be forced to resign or be fired for exercising her First Amendment Right to free expression.  

Ms. Shurtz's action was ""foolish"" but not ""bad-intentioned.""  She inflicted harm with an unintentional racial insult.  She also issued a prompt and, IMO, heartfeld apology for her actions.  Those petitioners, again IMO, displayed a self-righteous vindictiveness which I find contemptible.  

Making a mistake like Mr. Shurtz's shouldn't be a ""forced to resign in shame"" or ""be fired"" offense.  Nor should be being a bunch of pompous, self-righteous asses.",0,1
Trump and Hillary don't require help to look like goofs.,0,1
"No kiddin'. Junior especially, seems to be a pig.",0,1
Death penalty for this rotten excuse of a human being!,0,1
"''Furthermore, a senior Liberal MP responsible for trade said, the Trudeau government will be able to successfully stickhandle any requests for changes because it has already demonstrated it is good at trade.''  Duguid, Morneau, and the rest just have to blather on.
There haven't been any negotiations scheduled yet. Why tip our hand, or give any incentive to the opposing parties in the negotiations? Canada will be walking into a bear's den wearing a steak suit. It might be a good idea not to poke at the bear with a sharp stick.
Say as much as is absolutely necessary, and then shut up.",0,1
"how much better to be enterprising, then to suck at the teat of the public.",0,1
Burn the assailant. This is unacceptable.,0,1
"Lol. You nailed him for being the p*ssy that he is!! That guy is a notorious instigator in the comments section, pay him no mind. He's not worth it.",0,1
"But by using a pseudonym, it does make your arguments weaker, make you less creditable because it make you sound like a coward who can say anything behind the screen without fear of consequences. You use a pseudonym to avoid the consequences of what you write...something which you clearly admitted. I am not sure what sort of business you are in but I think if you give a honest opinion, you will be judge honestly. There are very few trolls on this forum.",0,1
"Dammit, people. Use your brains! When we have freezing rain, more common these last few winters than ever before, slow down, give yourself more room to stop, watch your cornering and slow down -even further- if you have to. Travel in the 'slow' lane. It's not worth the 3 minutes you gain by weaving/speeding through traffic when road conditions are bad. Even going the speed limit will not save you if conditions have deteriorated past the 'safe zone'.  The Glenn Highway is well known for icing, account for it, watch the weather, leave earlier. And if it comes down to it, tell the Boss to get bent if you are 5 minutes late by driving cautiously. Tell them to look out the window and check the traffic reports.  No more sadness like this :(",0,1
"What's your basis for comparison?  Japanese Americans from the concentration camps cried loudly enough to get $ in reparations.  If that's the standard, how much is slavery worth?  Women getting their pussies grabbed?",0,1
Gary Stevens is a crook. He's the next Don Young.,0,1
"Where? Did I miss it? Damn. Besides, are you aware that Jared Kushner, Trump's son-in-law, and one of the most important and effective people on his transition team is Jewish?",0,1
"Wow talk about missing the mark.  Are all of us Canadians stupid or just some of the people that make decisions like this.  What the heck is a Gray Jay?  Never seen one or if I have it's been really insignificant.

Ever been fishing on a summer morning on a foggy northern lake and heard a loon calling. It's an experience.  Ever been hunting in the fall and heard a flock of geese coming in for a landing honking away?  Another memorable experience if you've never been there.  A Gray Jay?  Nope no experience with them.

You'd think the Loon (yeah we even use the name in currency) or the Canada Goose (the down known world over for keeping people warm) but nope the Gray Jay.  No wonder Canada never amounts to anything, we are mediocre at best.",0,1
"Brigitta, have you been paying attention to Donald Trump's rhetoric? He began his campaign questioning whether our first black president was actually born in this country?  He has issued non-stop white supremacist dog whistles at his rallies about ""dangerous"" blacks and immigrants.  He was enthusiastically supported by the KKK's David Duke, who celebrated his promise to ""Take America Back.""  The first of Donald's three wives, Ivana, said that he kept a copy of Hilter's speeches in his bed table. His father was a Klan member. He has selected a known white supremacist, Steve Bannon,  to be his Chief Strategist.  The FBI has already reported a sharp increase in the number of  hate crimes against Muslims, Jews, immigrants and other minorities from those emboldened by his rhetoric. These people  are afraid for their safety.  He has also degraded & demeaned women on a regular basis. Wake up! If it looks like a white supremacist, and acts like  a white supremacist- it is a white supremacist.",0,1
What a goofy post. Whose name is on the state capitol building? For all I know it's Hopalong Cassidy.,0,1
Would somebody please shoot that thing before he kills someone please.,0,1
Shameful wicked old woman. We must destroy her so all bigots like her will stay in their  place.,0,1
"It's propaganda so the public forgets about the real issues, like lowering the age of consent of anal sex to 16.",0,1
"The general consensus on NCR is that Burke is a homophobic, overly legalistic jerk who loves to show off his regalia as a cardinal. He is the only one I have seen pictures of who actually wears a cappa magna -- most cardinals don't bother owning one.",0,1
"Correct, they are only human shields for Palestinian terrorists.",0,1
"Native Hawaiians already determine their political status - they get to vote.
It is their own darn fault that they keep voting for Democrats all the time. they deserve everything they get.",0,1
"And that's a perfect example of the arrogance of liberals. You know what's best for everyone, don't ya? Any other opinion or view is ignorant and will not be tolerated. For a party that demands tolerance, you really don't know the meaning of the word.",0,1
"Hey God, great to see you are still worth less than nothing here, trolling, fishing for that angry reaction! In terms of irritation, you are less than a pimple on my butt. HTH :>)~",0,1
"the whole discussion about Hawaiians' self-determination is gay*. They are part of this democracy and I democracies you get self-determination.

IRONIC: Hawaiians are crying to get out fro under this DEMOCRACY (via independence or a form of ""government)so that they can democratically vote who & what they want. But only what HAWAIIANS want. So Hawaiians want a democracy, but only a democracy where only they get to vote. So they want an exclusionary democracy. Great...Ironic.

*I'm using the phrase 'gay' I the old fashioned (circa my small-kid times) way: lame, stupid, ridiculous. NOT to describe a sex preference",0,1
"Good Lord what a bunch of non-realists. Must be democrats. What the writer said was true, ""Seriously, it's shocking how many people will watch people do boring things if it happens in Alaska."" That these moronic shows exist to satisfy the masses of the great unwashed shows also the degree to which individuals no longer think.",0,1
"Unfortunately the lunatic left of the Oregon State legislation has by state wide law enacted that the entire State is a ""Sanctuary State""

However, in light of the U/O kindergarten of fools.... IMO, That if an illegal alien comments a rape, or say murder on campus it's seriously time to demad withholding any further public tax dollars.",0,1
"I can tell you from personal experience, the 'victim' in this case was a scumbag himself.... Karma finally got to him...",0,1
"Obama is the racist.

When white racist Dylann Roof tragically murdered nine black Christians in Charleston, South Carolina, 
Obama said:   “The motivations of the shooter remind us that racism remains a blight that we have to combat together.” 
 
Yet, when homosexual black racist Vester Lee Flanagan, whose alias was “Bryce Williams” during his failed career in journalism, viciously gunned down a reporter, Alison Parker, and a cameraman, Adam Ward, only because they were white,  Obama said:  “The number of people who die from gun-related incidents around this country dwarfs any deaths that happen through terrorism.”

More:
""Trayvon Martin could have been my son.""

""My grandmother was a typical white person.""

""That's just how white folks will do you...""",0,1
If your with the Governor then your a thief also!,0,1
"""No, America needs resentment management.""  Very useful point.  Clearly, the resentment that has been building up among some whites over the last eight years has been very hard on the body politic.  Soon, the black president will be gone and the whites who voted for Trump have elected a man who will Make America White Again. As soon as Trump has Made America White Again, the whites who voted for him will no longer be eaten up by resentment.",0,1
"I thought it was funny. I love sarcasm, especially if it makes fun of science denying imbeciles, and even better those who think typing all caps gives their comment more authority. Well done, Centaur.",0,1
"Whitaker is one of Alaska's oddest political ducks.

He's perfect fit for Walker and his freak parade.",0,1
Schill kisses every butt but he will do whatever the feds want - a fake.,0,1
Darn. I have a great idea for a sustainable homeless shelter for this location..,0,1
