sentence,predicted,truth
"I totally agree that personal finance classes should be required. But I think we still need to teach respect for human dignity. Losing political correctness does not mean it is OK for a presidential candidate to question the penis size of his opponent or for that opponent to say ""I like to punch him"" to a protester.  Imagine what teaching high school government is like today. You cant' even show the actions of those running. 
In this country you can have your beer, your finger, your cuss words, your gun and your vote. In what country does it get any better than that?",1,0
"Imago Dei & Pastor McKinley believe that gay sex is sinful and that gays do not deserve the protections that come with legal marriage.  That is treating them as second class citizens.  My friend Jason's love for his husband means nothing to Pastor McKinley, yet Jason's love for his husband is very much part of who Jason is.

Please source Pastor McKinley saying something in support of equality between a gay couple and a hetero married couple.

It has to be specific to homosexuality- I am not gonna accept some punt from the New Testament about loving everyone. I want McKinley saying that gays are equal.",1,0
"Listening to your intuition and then speaking/typing is a great way to say things that are baseless.   The facts of the case involved a facebook post, that was then slightly edited, and a website that quoted from and occasionally summarized public records, which public records were then linked to the website.  In other words, this wasn't the kind of case where someone followed Brown around shouting ""rapist, rapist, rapist,"" although that's what the witnesses said when they testified.",1,0
Jonah is becoming more and more irrelevant with each anti-Trump column.,1,0
"Your records will show my PUBLISHED op-ed letters calling out RG Editors have been far more brutally frank than anything I have posted in this forum. When I state a person is profoundly ignorant, and stated facts as to why that is so, is not an attack on the person, it's rebuttal. This person could not refute what I stated, and behaving like a child bragged of flagging the post.
 My email box is full of other folks who gave a thumbs up. Might I suggest your editor take from the example of what the editor running the PUBLISHED editorial page has established as civil? They don't melt like emotional cripples.",1,0
"When I was in the military, many of those selected for jobs requiring Top Secret Security Clearances turned out to be Mormons.  They had several advantages over other soldiers.  They didn't use alcohol or illegal drugs; they didn't patronize prostitutes; many were in fact married by the time they served and their educational backgrounds often exceeded those of non-Mormons.   With a lack of criminal histories and the fact that all those things they didn't do have often resulted in the compromise of Classified information by those who were inclined to those vices, it was a no brainer.  I've heard anecdotal reports that non-military Federal Government organizations with security clearance requirements also have LDS types for the same reasons (CIA, FBI, NSA, etc.)   Check out the movie, ""The Falcon and the Snowman"".",1,0
"Nope.   The jurors were both smart and educated.  They definitely didn't make the decision I would have, but that doesn't mean they were dumbed-down or anti-intellectual.",1,0
"your delusions do not make it truth. You are the enabler of this obnoxious dysfunction.
 I speak from experience. My Chickasaw family is from Snow, Oklahoma. In an act of desperation my grandma and her 12 kids thumbed a ride to Oregon coming here destitute to look for work, and overcome poverty through a work ethic. I myself came to Eugene living on the streets looking for work.
 Standing on a street corner holding a sign professionally begging without shame or dignity is not looking for work. That is a vagrant leech who is looking for a fool, and their money shall soon depart to fund their criminal dysfunction. This is where people like you go straight into denial and what makes you the enablers of this obnoxious dysfunction plaguing our community today.
 Countless illegal aliens travel to Oregon every year and manage to find jobs supporting themselves, and their family back home.",1,0
"Your in denial along with Hutch and Brown. None of you want to take any responsibility for your own part in this mess.  Stood up to Brown? Ha! I saw his FB page and his weird new age pics with the sage.  Pretty bold and tough of you to ""stand up"" to a guy that looks like he's spent years am IT cubicle. Way to contribute to the cycle. Bully the bully who has been bullied so he can bully some more. Keep up the good work!",1,0
"Ah Tim, is this the latest strategy to for Republican's to be competitive in Oregon?  Try and convince us with poor logic and  selective data that the party of Trump, Cruz, Rubio, Carson, etc. isn't really the bumbling fools they appear to be?

And how about the unfounded idealism that the pure free market is the best system, that low taxes are a panacea for all that ails, and that businesses are perfectly capable of regulating themselves without negative consequences.

While liberalism, like any large group, will have it's fair share of those that misbehave, your arguments are either disingenuous, or incompetent.  Take your pick.",1,0
"Now don't get all in a bunch now and jump the gun. Did I say "" I can tell a rapist by his appearance"" ? no maam. Am I asking the Hutch side to take responsibility for their part like the internet trolling and reverse bullying? Yes I am. Did I say it's their fault for being raped or they have a part? You would like for me to say that because then you can call me Trump and easily write off what I am saying. So far that how ya'll roll, by manipulating the truth how you see fit. It didn't seem to work in court. Makes me go hummmm...",1,0
"Wikipedia:
Homophobia encompasses a range of negative attitudes and feelings toward homosexuality or people who are identified or perceived as being lesbian, gay, bisexual or transgender (LGBT).[1][2][3] It has been defined as contempt, prejudice, aversion, hatred or antipathy, may be based on irrational fear, and is sometimes related to religious beliefs.[4]

I don't need to meet Trump or McKinley to know they are bigots.  I will say whatever I want about you or him, "" my friend""",1,0
"I'll break it down for you...you are using multiple handles posing as different people  in attempts to whitewash what you did . By what you said and the way you said it in a previous post ( and I won't say what ), you outed yourself Hutch. You want to be right but frankly you aren't. You aren't foolin me, the oldest trick in the book. Who cares about what windtalker said, he obviously wasn't man enough to stick with the convo. Stay focused.",1,0
"Good expletive riddance.

Let's stop reflecting on the ""good old days"" (that weren't really all that great) and whining that outsiders moving to town are ruining it for all of us 'real' Portlanders. Portland was never all that cool, and it still isn't all that cool.

""Old Portland""-ers have a serious case of change-phobia. Portland seems like a pretty progressive place (when you totally ignore our disgustingly racist past and present), but Portlanders seem to turn ugly when progress makes them feel like outsiders in their own town. Wake up call: it's not your city, it never has been, and you enjoyed belonging to the culturally dominant group the last few decades due to sheer dumb luck and not some divine right to dictate the city's culture due to your nativity.

Cities all over the country are changing rapidly. Let's be thankful that we're changing more in the SF and Seattle direction of economic growth instead of in the Detroit direction.",1,0
"Yes, white people are responsible for the privilege we carry, part of which is due to oppression of other races. Similarly, heterosexual people are responsible for the privilege they carry, part of which results from placing themselves on pedestals they deny to other loves.

As for my knowledge of Christianity, I am a Christian. I'm simply not an Evangelical, which is a modern, Western, anti-intellectual sect, which tends to idolize the Bible as some form of Cosmic Rule Book, rather than actually practice Christ's commandment to love God and neighbor. Having been at the receiving end of Evangelical political hostility for 30 years - right here in Portland - I'm speaking from experience.

If Imago Dei doesn't want to be identified with its Conservative Baptist brethren, it should disassociate from that denomination, and treat women and LGBTQ people as equals. Until it does ... it can expect to be treated like any other right-wing church. Tattoos cover skin, not hardened hearts.",1,0
B-U-S-T-E-D !,1,0
""" I guess it is OK for you to do it, but not others.""  A good segway back to the topic at hand.  Those were my sentiments after scanning though the dialogue between users yesterday. It seemed perfectly cool for self-righteous defender(s) of Hutch to accuse someone else of being self-righteous and arrogant. But then it became obvious in a discovery I made that the multiple handles defending Hutch are in fact the SAME person. I found it interesting and worth engaging. If someone really feels they did right, they wouldn't need to resort to underhanded tactics. He lost the case and it is becoming more and more apparent why he was found liable.",1,0
"Wow, what an interesting post.  I disapprove of many, likely most, illegal acts and am content to have our criminal justice system determine the guilt or innocence of those accused of crimes.  I wasn't particularly enthralled with the idea of driving over to the Malheur Refuge so the Bundy's and their buddies could point guns at me.  I haven't wet my pants in nearly 70 years and don't feel I'm particularly a coward.  However, I like to think I have enough common sense to avoid a confrontation with right-wing extremists with guns.  

I would, however, enjoy debating this issue face to face with you...preferably without guns.  I post under my real name.  Give me a call (I'm in the book) and let's get together for coffee or a bee and a civil discussion.  regards, Gary",1,0
"My grandfather was Irish, I lived in Ireland for a year, I knew Ms. Bolster is Irish.
She sounds stuffy, like an Irish version of a Downton Abbey (Irish version) dowager.
I listen to the station daily. Pompous. That's the takeaway. 
And repeating the morning in the afternoon was a dreadful idea. Dreadful. 
Once was enough.
Now, it's your opinion that you enjoyed her program as it is mine that I found it insufferably snobbish.",1,0
"I realize that.  I also realized my original post was somewhat off topic and am brining it back to the topic of the article. Actually I am independent , I have voted for social liberals as well as conservatives. Regardless,  it seems strange to me that a bunch of liberal burning man attendees can all of a sudden be so damning of someone they seemingly render dangerous and damaged beyond repair . Definatly not exemplary of liberal behavior which is why I said : if you want guys like this behind bars, vote republican. Basically if you are going to be liberal  then be liberal all the way, not half or when it's convenient.",1,0
"You left out the part where the one who got shot said shoot me shoot me shoot me, refused to surrender, ran a road block, refused to obey LEO's orders, and was reaching into a pocket where he had a loaded gun.",0,1
Next thing you know they'll deny the Easter Bunny!  And he's out there coloring eggs even as we speak!  People are so cruel!,1,0
"Anecdotal evidence is not a strong argument. That a few people do well without degrees does not change the fact that the vast majority of dropouts face dismal employment prospects. And besides, nobody is saying the students are stupid. The article and most comments are saying the schools in combination, probably, with many of the parents, and society, are failing the students, because Oregon ranks near the bottom at high school graduation rates and college preparedness. Presumably, the states and nations that are doing better are doing better not because of any genetic difference in their young people, but because of a different set of academic values and standards.",1,0
"You mentioned your friend who left school early to embark upon a successful career, and you wrote ""You are too tied to your normative attitudes as to what should happen in someone’s educational life at particular times. Think’ outside the box’ and give young people a chance to figure out their own goals; they aren’t stupid or uneducable just because they don’t follow a ‘traditional’ education path,"" which I interpreted pretty clearly I think as an argument against judging the education system by traditional metrics like graduation rates or test scores, or against the value of traditional education itself. Forgive me if I misinterpreted. Im not sure what we are disagreeing on here. As far as personal anecdotes, they can be useful for explaining, and I am certainly not denying that they have significance or arent factual, but there is an error in inductive generalization to leap from isolated anecdotes to a universal claim. Sample size error.",1,0
"That app that gives Uber and their hackers access to everything on your phone lies to you, lies to the drivers that use it, and is just a tool to rip you off used by gypsey jitney drivers. Taxi implies 24 hour 7 day service, for rich and poor, even the handicapped, not just on a busy Friday night. If Uber is so great, how come they can't make money? Uber has lost money since it's start ~ see http://u4ride.atlantaairport.taxi for Uber's 'secret' phone number. Did you know there are many pirated hacked versions of the Uber app and that your Uber driver might be using one of those?",1,0
"Tom, your logic is faulty. First, I don't agree that Mexican-Americans face racism on a daily basis. I know many Mexican-Americans, do you? You grossly overstate that problem. Secondly, the mini-sombrero party that was put on by a Latin-American student is a much different situation than walking into a Mexican restaurant with a mini-sombrero. I'm not saying that the restaurant example is racist either, just odd. 

The editorial exemplified perfectly the kind of common-sense thinking that would move us away from the strident political-correctness that has harmed our institutions and only needlessly increased animosity and suspicion between different groups.",1,0
"have done, and the references in it.  ignorance is such an ugly thing.",1,0
"I cannot agree with you more.  Caitriona is a lovely, enormously knowledgable woman and I miss her lyrical voice when listening to KWAX.  The rude and unkind comments regarding her personal manner of speaking reflect on the ignorance and pettiness of the person who posted them.",1,0
"Wow don't put words in my mouth.  I don't think Brown is innocent and I think this verdict sucks for Hutchinson but there were two wrongs here (even if different levels).   Just because Brown in my opinion is a scumbag, doesn't mean Phils actions were ok.   
Because Phil was found guilty doesn't have any bearing on the case or history on Brown.   Those cases, and I truly hope there are many, stand on their own...of course you look at the big picture but even if this guy is bad news for women, the jury just let you know you can't make a www.brownisascumbag.com website.   
That's what this case and article is about, not a case against Brown.  I'd like to see more on it too, with any luck WW will go into the details on legal actions against Brown.
Mean time, focus and calm down there...",1,0
"Wait, this is the Sharing Economy, right? Giant, investment banker-funded Silicon Valley startups aren't in it for generosity's sake?! But their app says cute things like, ""oops!"" when there's an error.  How is this possible?!?!
All kidding aside, I knew this whole thing was bullshit when it saved me about 2 dollars to NOT use a unionized cab company to get from Sellwood to PDX.",1,0
"You know, I take a different perspective on gun violence.  It takes a killer to kill.  The killer may use any tool including bare hands.  The reason we have comparatively many killings is that we as a society teach that human life is not worth much.  The perfect example is the massive support for killing Finicum.  We as a people supported his death because we didn't like how he acted.  We support drones firing missiles to kill sleeping Moslems.  We support jets dropping bombs on innocents described as collateral damage.  We support locking humans in cages for most of their lives for relatively minor property or non-violent ""sex"" crimes.  All of these instances reflect a profound disrespect for the sanctity people's lives.  When society as a whole teaches that people are disposable as a matter of convenience, it is not surprising in the least that individuals reach similar conclusions and are moved to kill.  As long as we as a society teach disrespect for life.  Killings will continue.",1,0
"Exactly MotleyCrew! Sick and tired of a system that protects the incompetent, and as I said at the expense of the student. This is why tuition continues to go up. I have never in my life met such primadonnas until I became a student in higher education.",1,0
"Evidently you have a warped sense of right and wrong. When the people elect someone to a position then they expect that person to represent them honestly and efficiently. To state that Obama's intention is to destroy America is so flatly wrong. Remember, a majority of the people elected Obama, a minority put up a very weak candidate who stated that he only cared for the 47%. Not a majority, just a minority.
Next November there will be another Democratic or Socialist President. There will be no Republican in the White House. 
Kleenex sales will rise, invest accordingly.",1,0
"Oh rubbish it is not an insult.

 •Oxybutynin (Ditropan XL, Oxytrol) ?
•Tolterodine (Detrol) ?
•Darifenacin (Enablex) ?
•Solifenacin (Vesicare) ?
•Trospium (Sanctura) ?
•Fesoterodine (Toviaz) ?",1,0
"Your assumptions of my ignorance are only half right.
I believe the employer contributions to Medicare and Social Security are legitimate...after all, the purpose of having employees is to profit from their labor, which means charging more for it than one pays, just like any other supply in the product chain...it's marked up.",1,0
"""Why should we have to go to class if we came here to play FOOTBALL, we ain't come to play SCHOOL classes are POINTLESS""  Cardale Jones Ohio State quarterback.",1,0
"I believe testamentary evidence exists that, after killing Kendra James in 2003, involved PPB officers (and those who were to investigate and then justify the homicide) met at an Applebees.
Bailey's position is likely untenable: the January 2016 report by city consultants - the OIR group - was at least the third time they've recommended elimination of this feature in the PPA contract. THIS TIME, Asst US Atty Jared Hager was in chambers. Not invited by Commissioners, for his testimony during presentation of the latest report, the Federal lawyer elbowed to the microphone to assert it's an indefensible provision, and that the Feds expect it to be removed.
Nick Fish responded that he felt he was in a Woody Allen movie. Amanda Fish directed clarifying questions to police, not the consultants, and they all feigned the same confusion City Council has in the past. In the previous OIR report, Saltzman woke up, and had to be reminded that yes, this rec had been made a year prior.",1,0
"What a sad state of affairs that those who called themselves progressives allow only these three to give their opinions on the 48 hr rule.  There are over 12 citizens who registered for the office of mayor, but only the established candidates were allowed to speak; unacceptable and shameful.  Those involved are hypocrites and should ask for forgiveness.  The AMA, NAACP, Street Roots, the organizers etc not only watched a group of good citizens told to get in the back of the bus, they were not even allowed on the bus--very sad!",1,0
"Since she has basically announced that she only wants women as tenants, ""a shared work space for women-owned ventures."",  Strgar would appear to be in violation of the Oregon statutes prohibiting discrimination based on gender.  Who wants to file the first complaint with BOLI?  The last one involving rejection of a couple of gay women and a cake resulted in a $135,000 award.  ""BOLI:  Filing a complaint usually begins by filling out a complaint Questionnaire and returning it to the Portland office. The Questionnaire is available online"" 

From that Award:  

""Within Oregon’s public accommodations law is the basic principle of human decency that every person, regardless of their sexual orientation, has the freedom to fully participate in society.""",1,0
"My wife home schools our three and we accomplish more in 3 hours than government accomplishes in 7 (our kids are 2 grades ahead), schools need to toss all the garbage, go back to teaching facts and let the kids use their time in other productive ways.",1,0
"And your solution is?
Who do you accuse of tolerating violence? City centers across the country are the dumping grounds for the abandoned. They are fellow citizens, many of whom are really decent, lovely people. They just are. 
Personally, when I see letters like this, I have to wonder. Exactly who is the barbarian? You ask us to tolerate your disrespect of those who are at the bottom. You ask us to tolerate your ignorant categorization and smearing of all who are homeless. Until Lane County gets a homeless shelter, there is no constitutional requirement for the homeless to die, or to run away from you. They get to survive, to sleep, to eat, and to do what they need. I suspect you present no solution because you have none. You would prefer to pretend that the homeless are action out children, rather than fellow humans. 

The homeless in any city are fellow human beings, and usually, are local people who just have been precipitated out of the economy. 
Hugh Massengill, Eugene",1,0
"When you have a case of liberal dementia you will understand these people are not criminals, they're victims of the greedy rich 1%.",1,0
"It's called liberal dementia, a social disease void of intelligence, logic, and common sense. Facts will only confuse the dickens out of this person. They are the obnoxious enablers of this criminal dysfunction plaguing our community.",1,0
"Okay, your last sentence is so out-of-this-universe that further discourse upon this question is pointless.",1,0
"I've watched some of the GOP debates and find it hard to believe that members of the Party haven't condemned the boorish behavior of the candidates.  Trump's comments and actions are perfectly in character.  If forced to describe the man, I'd express my opinion, calling  him a racist, a sexist, an elitist, a homophobe, a xenophobe, a megalomaniac, .... in sum, a nasty, mean-spirited man...  On the positive side, I'd praise him for not being a hypocrit.  He's very willing to display the behaviors I describefor all to see.  (yes, I know expressing such an opinion isn't PC.  However, my opinion is based on his public behavior.  If you find it ""biased"", I'll be happy to provide links to document his actions) 

Should he be nominated and should he be elected President,  the voters will have selected him knowing exactly what they were getting.  The true tragedy is it seems, a significant number of   Americans  think Trump represents their vision of what  ""America"" should be.",1,0
"When you want complete diversity in hatred, bigotry, xenophobia, misogyny, and
racism - vote for the little king, Donald Trump. You can be assured no one escapes his version of ""diversity"".",0,1
"""There are whole departments at the U of O where the professors do little more than identify racism in everything but the milk we drink.""

I have to question your ""sincerity"" when you make a comment as utterly ridiculous as that. What departments are you referring to?",1,0
"$20,000 would buy a lot of sports or band equipment.  As I think about it, maybe the school administrators should spend this money on tangible things, and instead hold a bunch of car washes to fund this so called ""strategic vision process.""  I'd love to see these over-paid administrators and board members out there, washing cars, to fund this nonsense.",1,0
"The problems with Cruz are that he is pathologically cruel, that the people who work with him (even in his own Party) detest him, and that he puts his extremist ideology above everything else, including his duty to serve his country. Of all the candidates, he would be the worst for the country, and I am including Trump, who would be a disaster.",1,0
"You assume that since I expose liberalism for what it is, a social disease, that I am conservative. How ignorant and naïve.  I am a moderate democrat,
 Now, having much experience in homelessness, my Chickasaw family came to Oregon destitute, as I came to Eugene destitute living on the streets, the solution to homelessness, and not to be confused with vagrant social parasites, is simple, stop taxing us out of housing and preventing affordable housing from being built.
 As for the solution t criminal vagrancy that too is simple, it's called a prison work camp, and let them work off their debt to society,, removing them from society so they cannot inflict their criminal dysfunction on our community.",1,0
"Lol, I'm so sick of that guy.",1,0
"Don't you hate autocorrect?  

I found out how to fix errors after submission.  Copy the bad post, garbage can it, and then do a new post with the copied stuff and then you have two chances to fix the typo/error/autocorrect problem.",1,0
"A Muslim once told me that Islam would cure all of the ills that are plaguing American society.  He likened America to being a disease, and that Islam was the cure for that disease.  If America would only convert to Islam, then he said that poverty, social unrest, alcoholism, drug addiction, prostitution, adultery, mental illness, HIV, divorce, homosexuality, murder, suicide, and even juvenile delinquency and rebellion would all end.  

Islam is the world's salvation, he argued. He viewed America as being a horrific cesspool of immoral vileness: a hideous place to live in.  He stated that the biggest failing of our schools is that they do not teach obedience to God.  Without a proper religious education, he argued American students had no moral foundation to build an education upon.   He said that they cannot learn knowledge, without first learning God's will through his prophet.  

America's secular society will eventually cause our own destruction from within, he predicted.",1,0
"Well, according to the Muslim holy book, Il Qur'an, and as religiously enforced (pun intended) in Saudi Arabia and around the Muslim  world, ""alcoholism, drug addiction, prostitution, adultery, and homosexuality"" are death penalty offenses.  
So the people committing those offenses certainly wouldn't be doing that anymore, at least.",1,0
You mean Cruz is the GOP's best dope.   He'll break out in tongues at the inauguration.,1,0
"Instead of police preventing a death, they caused one.  They weren't in any danger to justify their knee-jerk shooting.",1,0
"public assistance and didn't pay their room and board causing their own homelessness. Programs do not help these people void of a work ethic, dignity, and shame. Out of 27 men in 2 halfway houses but 4 of us worked, and 2 worked for the program. The rest were social parasites. For sure, it was cheaper to tax my overtime pay and give them welfare than sending them to prison for their criminal behavior but they continued to prey on our community, and therein those costs are never factored in. I would rather fund sending them to a prison work camp where they can work off their debt to society, and learn they have a responsibility to support themselves, then let them freeload off my paycheck like people like my grandfather.",1,0
"Pertaining to programs, and prison preparing for society...the home I purchased was in the middle of Section 8 welfare before welfare reform came. There was a pack of kids destined for prison by 18. I adopted 4 of them, they didn't have a choice. The rest were a complete waste of time as you are only fooling yourself if you think their nature can change. Archie is the textbook example. He was released from prison after 11 years and told me he was going to party for a month celebrating, and then start addressing his dysfunctional problems he had 11 years to work on, and plenty of programs to help, who was shot dead 3 days later on Franklin Bridge, suicide by cops. I was given a 700% probability being dead, and a 25K% probability I'd go to prison first. I'm supposed to be Archie. I did more drugs than 10 Archie's. The difference...I have a work ethic, and dignity. Archie never will. That's why you keep them in prison after multiple second chances.",1,0
I remember you being quite the crybaby.,1,0
"Jeannette Bishop's letter was typical of those who rail against the NRA because they see it as some mindless, monolithic entity that exists for the purpose of putting at least one firearm in the hands of every American. There's no debating or presentation of fact that will alter their position.
And then there's Ms. Bishop's last sentence implying that those who are members of the NRA are somehow sexually inadequate; typically this implies that  they have small penises for which they compensate with firearms. I wonder how and if this applies to NRA member who are women?",1,0
"Uber. The world’s most odious company. No law goober won’t break, no lie goober won’t tell, no passenger goober won’t rob, no driver goober won’t exploit. Grubby, grubby goober.

Goober are strongly opposed to fingerprint checks because identifying criminals greatly reduces their potential driver pool.",1,0
"I'll totally agree with you that that experience is bull, but it didn't happen if you got me as your driver. For the record, if you order a real cab and your driver is taking you for a ride, please call back & let someone else know about it. Cause a bunch of us real cabbies take pride in being cool to our customers and kick-ass at our jobs. And also you don't get charged per minute in a real cab that's moving.",1,0
"How can you say it was the right decision to retain a coach who recruited a player under investigation for sexual assault? Oh yeah, winning trumps decency every time, huh? 1 in 10 women report being sexually assaulted while attending the university but who cares about that when the basketball team wins! Altman is a great coach but a lousy human being--a liar who has no clue about the stark realities women face in our society. I love basketball but I'll never be back to Oregon's games until he is gone. There can be no forgiveness without acceptance of responsibility and amends.",1,0
"You never see the homeless who work, and are homeless for lack of affordable housing because Oregon democrats outlawed affordable housing to increase property tax revenue that inflicts homelessness. The people you see are dead end dead beat social parasites void of a work ethic, shame, and dignity. Standing on a street corner professionally begging is not looking for work. It is looking for a fool and their money shall soon depart. I would also suggest you learn how to do basic math rather than memorize liberal propaganda. The 1% never, ever, use Kesey Square. The rest of us used to go to downtown until the ""mall rats,"" and now ""travelers"" turned downtown into Leaches Paradise, and we comprise a hell of a lot more than the 1%..",1,0
"Well Mo, you seem to be closed to even the concept that clothing has the potential to be a distraction. Maybe you should try to imagine real-world scenarios to get a clearer picture. Should the girls be able to show midriff? Should they be able to have pierced bellybuttons showing? Should they be able to show cleavage? Should they be able to have a thong showing above their low-cut jeans? Should boys be able to wear a t-shirt with a giant smoking bong on it? Should they be allowed to have their butt-crack showing when their jeans hang low? It comes down to the kind of climate you are trying to create in the school environment. Kids naturally fight any boundaries put on them. I just can't understand yours' and others' denial of this basic fact and refusal to define and uphold even the most minimum standards. The whole country is so self-absorbed and anti-intellectual anyway maybe the idea of a quality, rigorous education is little more than a quaint fantasy from yesteryear.",1,0
"""Tim,"" you clearly know little about law.  No on is ""on trial"" in a civil suit.  Brown brought the claims and had a burden of proof.  Hutchinson filed affirmative defenses.  One of the issues, beyond ""truth,"" was whether Brown's reputation was damaged, and so much of the evidence related to Brown's reputation as a peeper.  And yes, four women testified that they woke up to Mr. Brown engaging them in sex; since sleeping people cannot consent, the conduct they testified about is unquestionably rape.",1,0
"No, they are all obnoxiously rude, and merit being sent to jail for a time out. You're right on one thing, the press is giving the democrats a wink and nod as they are as fractured as the GOP.",1,0
"Capital punishment eliminates the criminal.  That is the Muslim way.  Criminality is defined by their theology and supersedes any man-made law.  Failure to acknowledge that is also subject to the death penalty. Not, like Christian theology, 'Old Testament' belief superseded by Christian thought but, active, current, mainstream Muslim theology today.   And Saudi Arabia has been funding madrassas throughout the world teaching just that Wahabi belief system.  There is a theological reason that so many of the 9/11 murderers were from Saudi Arabia; they were raised in that belief and were also rebelling against Saudi Arabian government for not following it.",1,0
"Well, you still have  a problem, IMHO.  Fundy churches have been advocating against gay marriage, and saying that gays are somehow lesser beings spiritually, well it's still bigotry.",1,0
"For some reason, Uber drivers think that they are higher in status than a cab driver. As a customer, I will get in your car and go whatever the hell I want. You just drive and put a smile on your face. If I wish to go to the suburbs or I like to listen to country music, you follow orders and be thankful that you have someone in your car to drive instead of driving around with an empty car. As for tip, Your company does a great job telling the clients that tips are included in the charge. If you wish to change that, you could call the same 800 number that hired you to complain. I have to be hones, I only tip the drivers that go out of their way to make my ride pleasant and enjoyable. I do not tip the driver that hate his/her job (like the one complaining in the article above).",1,0
"Hmm- did you read my post? I said that your position on gays is, technically speaking, bigotry.

I won't vote any member of Imago Dei.  Do you really think Pastor McKinley is going to change his conservative Baptist ways and reject female submission and embrace equality of gays and heteros?

By your logic, it would be okay for me to join (insert name of organization you dislike)
and give them money on the off chance that the group may change due to my superior reasoning?

There's no solution for Imago Dei.  They are Conservative Baptists and they try and
wrap bigotry in religious doctrine so that they can escape criticism.  Because I don't recognize the Bible as holy and because I don't see the Pastor as having spiritual authority, I am writing the whole church off.  I think the world would be a better place if Imago Dei shrinks because their doctrine is unacceptable. 

There is nothing gracious or compassionate about treating women and gays as second class citizens.",1,0
"You equate homosexuality with ""sexual immorality, greed, racism, pride"" in your first post on this thread.  That is a bigoted position.   

Here is my evidence from your post: ""I also believe in respecting people who don’t share this belief and not using my personal faith to restrict equality for others. Therefore, I support gay marriage as a legal right but not as a personal freedom for believers (just as I don’t support believers who engage in sexual immorality, greed, racism, pride, etc…)""

In your world, there is no ""personal freedom"" for my friend Jason to marry his awesome boyfriend.  That is an unacceptable position.",1,0
"This strikes a blow for, uh, culture-appropriating hipsters everywhere!",1,0
Now imagine if a foreign military was firing them into your country with regularity.,1,0
"There is a much better answer to the questions by those concerned about public education. First STOP voting for these political school insiders who make up the school board. If the school board was comprised of everyday parents and the average tax paying citizen who has NO ties to the schools, district, unions and especially political party the students and schools would be much better served.

Just stating a fact STOP screwing the kids!",1,0
"""David Strahan -- ‎Homeless Camp Support: 
Please help debunk the myth that the homeless leave messes. This is a picture yesterday of where members of OUR COMMUNITY lived. A dead end, unused by anyone except those without homes. Before the recent group of harassed homeless left here they and their supporters cleaned this area of all the garbage that was left there by others. The only remaining trash belongs to mean spirited city employees who posted no camping signs.""

https://www.facebook.com/photo.php?
fbid=10207820705691146&set=gm.774911695974543&type=3&theater",1,0
You never know when life is going to bite you in the rear.,1,0
"At this point all Hillary needs to do is not turn the ball over and run out the clock to avoid the upset. (oops, March madness brain overlap.)",1,0
Terrorism is a threat. So is a government grabbing individuals and holding them without charges based on evidence obtained through torture. We need to balance these threats.,1,0
"Jason attends a mainstream Christian church.

You are still equating homosexuality with various minor sins (greed, lack of respect etc.)

You have bigoted opinions about homosexuality.  Your ""compassion"" is really just your feeling that you are morally superior to Jason and are such a great guy for not expressing your prejudice in an open or political way.",1,0
"The Fourth Estate is failing us in every way!  Shooting from the hip in order to scoop the other biased, lying newsies is getting soo old! Dogpoop on your shoes!",1,0
"'A Trial is  a formal examination of evidence before a judge, and typically before a jury, in order to decide guilt in a case of criminal or civil proceedings'. So strike three. Look it up yourself in any dictionary. You don't need to know about law , you just need to be literate Phil. You and your camp are obsessed and your obsession has colored the intention and motivation of this case. It was pretty clear to a jury evidently. At the point it's about winning and your vendetta , not about rape or  poor 'defenseless' women.  How selfish and disingenuous. You are a self-appointed watchman. Instead of slathering peoples pictures all over facebook, link people to the se offenders list or encourage other to get educated. They will find people like Brown themselves without your bias included in the information.",1,0
"""there is a danger to governments finding"" that it is expedient to kill people  (including American citizens)  in other countries with drone-launched bombs ""without charges"" as Obama boasts about doing.   

However, after so many US deaths caused  by 'freedom fighters' in Afghanistan, Iraq, Syria, Libya, Pakistan, Nigeria, Indonesia, Bali, Thailand, New York City, San Bernadino, and Boston, not to mention the attempts to do the same from Portland,  Oregon across the country,  to quote Rhett Butler in ""Gone With the Wind"",  ""Frankly, my dear, I don't give a damn.""  

If that makes me an evil person, I accept the label.  Only one personal friend that I knew for over ten years is on that death list, but that is enough for me.  Lock them up until they rot is better than my friend who is dead because of their religious perversity.",1,0
"Invoking the Bechdel test is inane for a movie with a total cast of three characters, particularly when it was clearly a deliberate choice to have a lone female character trapped with two men for the obvious threat and implications created by that situation...And those shots of Winstead in her underwear you complain of actually serve to sexualize an otherwise sexless film where, apart from the violence and aliens at the end, rape is by far the largest looming threat and danger in the movie for the protagonist.  

Can't people just watch a movie these days...",1,0
"Well, but in the case of a medical doctor, if they screw up, you can actually die, like this young lady did.  She had her entire adult life ahead of her to look forward to.

Although I admit that a bad attorney can mess up a person's life pretty good too.",1,0
"Uber and these ""sharing economy"" companies are the absolute scum of the earth. They do nothing but feed off the accomplishments and success of once thriving industries and replace it with an army of under-skilled, underemployed bottom feeders. 

I find it ironic that the same liberal save-the-world types who are concerned about how the cow they are eating was raised, don't seem to care about anything other than getting the absolute lowest price on a taxi. 

In the end, we all get what we pay for.",1,0
"Chris Pryor is a liar, and Betty Taylor proved it.  The city refuses to be viable, and continues to put pet projects ahead of basics like services and safety.",1,0
